system:index,system:index,Oa18_radiance,Oa20_radiance,Oa21_radiance,PRODUCT_ID,SNAP_Graph_Processing_Framework_GPF_vers,SNAP_Raster_Operators_vers,brightPixelsPercent,chla,coastalPixelsPercent,cosmeticPixelsPercent,cycle_num,dubiousSamplesPercent,duplicatedPixelsPercent,freshInlandWaterPixelsPercent,groundTrackDirection,invalidPixelsPercent,ndci,orbitNumber,processing_facility_country,processing_facility_name,processing_facility_organisation,processing_facility_site,processing_hardware,processing_software_name,processing_software_version,processing_time,product,productQuality,relative_orbit_num,salineWaterPixelsPercent,saturatedPixelsPercent,sp,spacecraft,status,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_end,system:time_start,system:version,tidalRegionPixelsPercent,timeliness,turbidity,.geo
S3B_20170117T014746_20170117T015046,S3B_20220117T014746_20220117T015047,37.84531788,25.72263143,11.82939319,S3B_OL_1_EFR____20220117T014746_20220117T015046_20220118T053652_0179_061_288_2700_LN1_O_NT_002,8.0.3,8.0.3,23,218.0524863,0,0,61,0,22,0,descending,4,-0.409362775,19425,EU,Land OLCI Processing and Archiving Centre [LN1],European Space Agency,Cloud Service Provider,OPE,PUG,3.39,1.64E+12,OL_1_EFR___,PASSED,288,87,0,0.283011411,S3B,permanent,354108564,"[Oa18_radiance, Oa20_radiance, Oa21_radiance, Oa11_radiance, ndci, sp, turbidity, chla]",<Element>,"LinearRing(129.01918066111853,11.160790993280106, 129.05555753709206,12.79240728372971, 129.1446931530068,16.05464267706046, 129.2570033869106,19.31527435600907, 129.32257577231547,20.947733839624455, 121.91343487214971,21.061912829560317, 114.52477783370472,20.85401503422836, 114.65255067744957,18.418324285115357, 114.72732346271889,16.795663059809296, 114.79424590865852,15.172456268262936, 114.85360872883658,13.548759592261055, 114.90566535153731,11.924627752728494, 114.95063448748607,10.300114604283902, 115.00525615620212,7.859894337072216, 128.9619944010288,7.8939135858950005, 128.98805121224763,9.528896777910216, 129.01918066111853,11.160790993280106)",COPERNICUS/S3/OLCI/S3B_20220117T014746_20220117T015046,1.64E+12,1.64E+12,1.64E+15,1,NT,12.31467892,"{""type"":""Polygon"",""coordinates"":[[[129.01918066111853,11.160790993280104],[129.05555753709206,12.792407283729709],[129.1446931530068,16.05464267706046],[129.2570033869106,19.315274356009073],[129.32257577231547,20.94773383962446],[121.91343487214971,21.061912829560317],[114.52477783370472,20.854015034228365],[114.65255067744957,18.418324285115357],[114.72732346271891,16.795663059809293],[114.79424590865852,15.172456268262932],[114.85360872883658,13.548759592261057],[114.90566535153731,11.924627752728496],[114.9506344874861,10.300114604283902],[115.00525615620212,7.859894337072216],[128.9619944010288,7.893913585895002],[128.98805121224763,9.528896777910216],[129.01918066111853,11.160790993280104]]]}"
S3B_20170120T021012_20170120T021312,S3B_20220120T021012_20220120T021313,47.2991776,28.8581337,8.994476036,S3B_OL_1_EFR____20220120T021012_20220120T021312_20220121T070822_0179_061_331_2700_LN1_O_NT_002,8.0.3,8.0.3,36,515.9508635,0,0,61,0,22,0,descending,4,-0.524485524,19468,EU,Land OLCI Processing and Archiving Centre [LN1],European Space Agency,Cloud Service Provider,OPE,PUG,3.43,1.64E+12,OL_1_EFR___,PASSED,331,93,6.00E-06,0.274267717,S3B,permanent,470912978,"[Oa18_radiance, Oa20_radiance, Oa21_radiance, Oa11_radiance, ndci, sp, turbidity, chla]",<Element>,"LinearRing(123.39481786468956,11.155380667943213, 123.43337251832322,12.783328368866249, 123.52781278309592,16.038184160431904, 123.64676551955763,19.291365956614598, 123.7162006353159,20.92006509795809, 116.31864235324015,21.05139103356959, 108.93389892350997,20.86138487209878, 109.05541247424978,18.426921304690847, 109.12652988366973,16.80511644641366, 109.19018750875853,15.182793977726101, 109.24666167489787,13.560006261856461, 109.29619322312156,11.936804933833274, 109.33899030837976,10.31324091389129, 109.39099328827592,7.874476107642288, 123.33418048070988,7.895810462834062, 123.36181550457245,9.527143369334144, 123.39481786468956,11.155380667943213)",COPERNICUS/S3/OLCI/S3B_20220120T021012_20220120T021312,1.64E+12,1.64E+12,1.64E+15,0,NT,17.0452254,"{""type"":""Polygon"",""coordinates"":[[[123.39481786468956,11.155380667943211],[123.43337251832322,12.78332836886625],[123.52781278309592,16.038184160431904],[123.64676551955763,19.2913659566146],[123.7162006353159,20.92006509795809],[116.31864235324015,21.05139103356959],[108.93389892350997,20.86138487209878],[109.05541247424978,18.426921304690847],[109.12652988366975,16.80511644641366],[109.19018750875853,15.182793977726101],[109.24666167489788,13.560006261856461],[109.29619322312158,11.936804933833274],[109.33899030837976,10.313240913891292],[109.39099328827592,7.874476107642286],[123.33418048070988,7.89581046283406],[123.36181550457245,9.527143369334144],[123.39481786468956,11.155380667943211]]]}"
S3B_20170121T014401_20170121T014701,S3B_20220121T014401_20220121T014702,62.46056682,40.57296775,17.01846512,S3B_OL_1_EFR____20220121T014401_20220121T014701_20220122T064307_0180_061_345_2700_LN1_O_NT_002,8.0.3,8.0.3,44,459.5253958,0,0,61,0,22,0,descending,4,-0.438790789,19482,EU,Land OLCI Processing and Archiving Centre [LN1],European Space Agency,Cloud Service Provider,OPE,PUG,3.43,1.64E+12,OL_1_EFR___,PASSED,345,87,2.00E-06,0.250114941,S3B,permanent,413255992,"[Oa18_radiance, Oa20_radiance, Oa21_radiance, Oa11_radiance, ndci, sp, turbidity, chla]",<Element>,"LinearRing(129.9204731961343,11.142198899733867, 129.96205416116365,12.765562833933378, 130.06387337234327,16.011187306057934, 130.19207330304835,19.255031868525162, 130.2668876834357,20.879009381258165, 122.88615118814707,21.034197554963974, 115.50754924071495,20.869226300242435, 115.58463434840984,19.246069449308255, 115.65421174476107,17.62519817975526, 115.7167289565487,16.003821487136463, 115.77246001153213,14.381987852358668, 115.821644661463,12.759745193151977, 115.86449096231556,11.13714062984255, 115.90117748637145,9.51422099912781, 115.93190876249557,7.888188617645409, 129.85504742101276,7.891750708303885, 129.88487049760863,9.518527821487107, 129.9204731961343,11.142198899733867)",COPERNICUS/S3/OLCI/S3B_20220121T014401_20220121T014701,1.64E+12,1.64E+12,1.64E+15,1,NT,13.7309152,"{""type"":""Polygon"",""coordinates"":[[[129.9204731961343,11.142198899733867],[129.96205416116365,12.765562833933382],[130.06387337234327,16.011187306057934],[130.19207330304835,19.255031868525165],[130.2668876834357,20.879009381258165],[122.88615118814707,21.034197554963974],[115.50754924071495,20.86922630024244],[115.58463434840984,19.24606944930826],[115.65421174476107,17.62519817975526],[115.71672895654874,16.003821487136463],[115.77246001153216,14.381987852358668],[115.821644661463,12.759745193151977],[115.86449096231556,11.13714062984255],[115.90117748637145,9.51422099912781],[115.93190876249557,7.888188617645411],[129.85504742101276,7.891750708303886],[129.88487049760863,9.518527821487107],[129.9204731961343,11.142198899733867]]]}"
S3B_20170124T020627_20170124T020927,S3B_20220124T020627_20220124T020928,26.06472559,15.75575962,5.555432146,S3B_OL_1_EFR____20220124T020627_20220124T020927_20220125T060207_0180_062_003_2700_LN1_O_NT_002,8.0.3,8.0.3,15,484.7111625,0,0,62,0,22,0,descending,4,-0.491395709,19525,EU,Land OLCI Processing and Archiving Centre [LN1],European Space Agency,Cloud Service Provider,OPE,PUG,3.43,1.64E+12,OL_1_EFR___,PASSED,3,92,2.00E-06,0.336925708,S3B,permanent,330844302,"[Oa18_radiance, Oa20_radiance, Oa21_radiance, Oa11_radiance, ndci, sp, turbidity, chla]",<Element>,"LinearRing(110.25442030333033,11.148588382111619, 110.28910997045398,9.526274494125001, 110.3181764161175,7.90086316844134, 124.22777469549354,7.891736622565685, 124.27712218059723,10.325476980729844, 124.31770634457311,11.945715132364073, 124.36465834346198,13.565609023186422, 124.41817473987979,15.185110840277254, 124.47848282135084,16.80417208808176, 124.54584358708688,18.42274368386887, 124.66091127793158,20.852410758669347, 117.29172311947184,21.02460861284748, 109.91707983515137,20.87744375706876, 109.98991896678054,19.254765028944586, 110.11474953349796,16.013551974422434, 110.2139141111087,12.770602166922844, 110.25442030333033,11.148588382111619)",COPERNICUS/S3/OLCI/S3B_20220124T020627_20220124T020927,1.64E+12,1.64E+12,1.64E+15,0,NT,17.62404371,"{""type"":""Polygon"",""coordinates"":[[[110.25442030333033,11.148588382111619],[110.28910997045398,9.526274494125001],[110.3181764161175,7.90086316844134],[124.22777469549354,7.891736622565685],[124.27712218059723,10.325476980729844],[124.31770634457311,11.945715132364073],[124.36465834346198,13.565609023186422],[124.41817473987979,15.18511084027725],[124.47848282135084,16.80417208808176],[124.54584358708688,18.42274368386887],[124.66091127793158,20.852410758669347],[117.29172311947184,21.02460861284748],[109.91707983515137,20.87744375706876],[109.98991896678054,19.254765028944586],[110.11474953349796,16.013551974422434],[110.21391411110872,12.770602166922844],[110.25442030333033,11.148588382111619]]]}"
S3B_20170125T014016_20170125T014316,S3B_20220125T014016_20220125T014317,71.67763376,53.10124168,33.56899996,S3B_OL_1_EFR____20220125T014016_20220125T014316_20220126T054041_0179_062_017_2700_LN1_O_NT_002,8.0.3,8.0.3,46,380.2182665,0,0,62,0,22,0,descending,4,-0.377672267,19539,EU,Land OLCI Processing and Archiving Centre [LN1],European Space Agency,Cloud Service Provider,OPE,PUG,3.43,1.64E+12,OL_1_EFR___,PASSED,17,87,5.00E-06,0.254385422,S3B,permanent,425260231,"[Oa18_radiance, Oa20_radiance, Oa21_radiance, Oa11_radiance, ndci, sp, turbidity, chla]",<Element>,"LinearRing(116.80095909038613,11.162361863375537, 116.83283677898974,9.541233581388248, 116.85955740831324,7.917028203055847, 130.74913555531907,7.890149352618158, 130.80189461886664,10.316543900151126, 130.8452634550102,11.93186531551609, 130.89542202921905,13.546821308096035, 130.95257891555997,15.16136071486261, 131.01697526930334,16.775431680191357, 131.0888876760814,18.388981610608244, 131.21170122215617,20.81104403172263, 123.85945881342846,21.006879826705514, 116.49119258158187,20.88463480818805, 116.55806028032222,19.262974102489178, 116.6726739030639,16.023900148731435, 116.76374695495876,12.783209772246101, 116.80095909038613,11.162361863375537)",COPERNICUS/S3/OLCI/S3B_20220125T014016_20220125T014316,1.64E+12,1.64E+12,1.64E+15,1,NT,12.22172562,"{""type"":""Polygon"",""coordinates"":[[[116.80095909038613,11.162361863375537],[116.83283677898974,9.541233581388248],[116.85955740831326,7.917028203055847],[130.74913555531907,7.89014935261816],[130.80189461886664,10.316543900151126],[130.8452634550102,11.93186531551609],[130.89542202921905,13.546821308096034],[130.95257891555997,15.16136071486261],[131.01697526930334,16.775431680191357],[131.0888876760814,18.388981610608244],[131.21170122215617,20.81104403172263],[123.85945881342846,21.006879826705518],[116.49119258158187,20.88463480818805],[116.55806028032222,19.26297410248918],[116.6726739030639,16.023900148731435],[116.76374695495876,12.783209772246103],[116.80095909038613,11.162361863375537]]]}"
S3B_20170128T020242_20170128T020542,S3B_20220128T020242_20220128T020543,72.02499515,50.53672009,29.10932408,S3B_OL_1_EFR____20220128T020242_20220128T020542_20220129T064518_0179_062_060_2700_LN1_O_NT_002,8.0.3,8.0.3,47,327.0171913,0,0,62,0,22,0,descending,4,-0.348519702,19582,EU,Land OLCI Processing and Archiving Centre [LN1],European Space Agency,Cloud Service Provider,OPE,PUG,3.43,1.64E+12,OL_1_EFR___,PASSED,60,90,3.00E-06,0.206848365,S3B,permanent,392753164,"[Oa18_radiance, Oa20_radiance, Oa21_radiance, Oa11_radiance, ndci, sp, turbidity, chla]",<Element>,"LinearRing(111.19198765530376,11.172667445620508, 111.22186634485203,9.551777181179123, 111.24691653907473,7.927822956301461, 125.12307730199068,7.888237855213479, 125.17829270584522,10.310305104943403, 125.22366844078208,11.922726237510394, 125.27613938969664,13.53476549184479, 125.33592274154685,15.146369311900095, 125.40326981489153,16.757483205681698, 125.47846873600405,18.368051570323598, 125.60687687830111,20.78558688463, 118.26609467792747,20.998342473396622, 110.90175510443913,20.893858288893355, 110.96439824742701,19.272326433697028, 111.07177801297361,16.033577371878426, 111.15711419009105,12.793290205517529, 111.19198765530376,11.172667445620508)",COPERNICUS/S3/OLCI/S3B_20220128T020242_20220128T020542,1.64E+12,1.64E+12,1.64E+15,1,NT,10.27703585,"{""type"":""Polygon"",""coordinates"":[[[111.19198765530378,11.172667445620506],[111.22186634485203,9.551777181179123],[111.24691653907475,7.927822956301459],[125.12307730199068,7.88823785521348],[125.17829270584522,10.310305104943403],[125.22366844078208,11.922726237510394],[125.27613938969664,13.53476549184479],[125.33592274154685,15.146369311900095],[125.40326981489153,16.757483205681698],[125.47846873600405,18.368051570323598],[125.60687687830111,20.785586884629996],[118.2660946779275,20.998342473396622],[110.90175510443913,20.893858288893355],[110.96439824742701,19.272326433697028],[111.07177801297361,16.033577371878426],[111.15711419009105,12.79329020551753],[111.19198765530378,11.172667445620506]]]}"
S3B_20170129T013631_20170129T013931,S3B_20220129T013631_20220129T013932,38.46795988,24.59585255,11.25821049,S3B_OL_1_EFR____20220129T013631_20220129T013931_20220130T061923_0179_062_074_2700_LN1_O_NT_002,8.0.3,8.0.3,21,580.0538104,0,0,62,0,22,0,descending,4,-0.426693575,19596,EU,Land OLCI Processing and Archiving Centre [LN1],European Space Agency,Cloud Service Provider,OPE,PUG,3.43,1.64E+12,OL_1_EFR___,PASSED,74,88,5.00E-06,0.266259722,S3B,permanent,363840184,"[Oa18_radiance, Oa20_radiance, Oa21_radiance, Oa11_radiance, ndci, sp, turbidity, chla]",<Element>,"LinearRing(117.73869944856085,11.184979095018653, 117.76576845132463,9.564942413786891, 117.78847023131534,7.941859338704021, 131.6444956727606,7.8845582153890215, 131.70309752973097,10.2998339068141, 131.75123645845818,11.90770493576016, 131.80688857536038,13.51517039116377, 131.87028278313122,15.122172948057043, 131.94168370831792,16.728654432204138, 132.02139478959253,18.3345552379432, 132.15747889501728,20.74500953104106, 124.83370364815937,20.9811881966354, 117.47591750751766,20.90149821451408, 117.53262376232858,19.28067810007667, 117.62983811427755,16.043439572161763, 117.70711258083115,12.804764982021627, 117.73869944856085,11.184979095018653)",COPERNICUS/S3/OLCI/S3B_20220129T013631_20220129T013931,1.64E+12,1.64E+12,1.64E+15,1,NT,14.40666524,"{""type"":""Polygon"",""coordinates"":[[[117.73869944856088,11.184979095018655],[117.76576845132463,9.564942413786891],[117.78847023131534,7.941859338704021],[131.64449567276063,7.88455821538902],[131.703097529731,10.299833906814097],[131.75123645845818,11.90770493576016],[131.80688857536038,13.51517039116377],[131.87028278313122,15.122172948057043],[131.94168370831792,16.728654432204138],[132.02139478959253,18.334555237943196],[132.15747889501728,20.74500953104106],[124.83370364815937,20.981188196635404],[117.47591750751768,20.90149821451408],[117.53262376232861,19.28067810007667],[117.62983811427756,16.043439572161766],[117.70711258083115,12.804764982021629],[117.73869944856088,11.184979095018655]]]}"
S3B_20170201T015857_20170201T020157,S3B_20220201T015857_20220201T020158,35.99439618,22.62826411,8.911021392,S3B_OL_1_EFR____20220201T015857_20220201T020157_20220202T054804_0179_062_117_2700_LN1_O_NT_002,8.0.3,8.0.3,23,455.4307382,0,0,62,0,22,0,descending,4,-0.480661459,19639,EU,Land OLCI Processing and Archiving Centre [LN1],European Space Agency,Cloud Service Provider,OPE,PUG,3.43,1.64E+12,OL_1_EFR___,PASSED,117,89,2.00E-06,0.301596459,S3B,permanent,372778231,"[Oa18_radiance, Oa20_radiance, Oa21_radiance, Oa11_radiance, ndci, sp, turbidity, chla]",<Element>,"LinearRing(112.12894354860441,11.195210952393035, 112.15401028161106,9.575842161320974, 112.17503817146957,7.953438387268611, 126.01715898882328,7.883479877920856, 126.07818045719341,10.293837828143646, 126.12829061153342,11.8984133310573, 126.18620997541278,13.502565360302103, 126.25217556460316,15.106234010484364, 126.32646159839297,16.70935807392186, 126.40938210013324,18.31187504245558, 126.55092240811508,20.717194425449303, 119.2390402828896,20.970051561835987, 111.8857185531515,20.908015664988454, 111.93819548839407,19.287771018985584, 112.02816786496645,16.051740085374988, 112.09969866924062,12.814339607033936, 112.12894354860441,11.195210952393035)",COPERNICUS/S3/OLCI/S3B_20220201T015857_20220201T020157,1.64E+12,1.64E+12,1.64E+15,1,NT,16.51380622,"{""type"":""Polygon"",""coordinates"":[[[112.12894354860441,11.195210952393035],[112.15401028161106,9.575842161320972],[112.17503817146957,7.953438387268611],[126.01715898882328,7.883479877920856],[126.07818045719341,10.293837828143646],[126.12829061153342,11.898413331057302],[126.18620997541278,13.502565360302103],[126.25217556460316,15.106234010484366],[126.32646159839297,16.709358073921862],[126.40938210013324,18.311875042455583],[126.55092240811508,20.717194425449303],[119.2390402828896,20.970051561835987],[111.8857185531515,20.908015664988454],[111.93819548839407,19.287771018985584],[112.02816786496645,16.05174008537499],[112.09969866924062,12.814339607033938],[112.12894354860441,11.195210952393035]]]}"
S3B_20170202T013246_20170202T013546,S3B_20220202T013246_20220202T013547,54.58566257,37.5918143,19.99382671,S3B_OL_1_EFR____20220202T013246_20220202T013546_20220203T070356_0179_062_131_2700_LN1_O_NT_002,8.0.3,8.0.3,39,322.70668,0,0,62,0,22,0,descending,4,-0.388617732,19653,EU,Land OLCI Processing and Archiving Centre [LN1],European Space Agency,Cloud Service Provider,OPE,PUG,3.43,1.64E+12,OL_1_EFR___,PASSED,131,88,1.40E-05,0.244943525,S3B,permanent,431919764,"[Oa18_radiance, Oa20_radiance, Oa21_radiance, Oa11_radiance, ndci, sp, turbidity, chla]",<Element>,"LinearRing(118.6749133178507,11.20599148795448, 118.69717204680556,9.58745142338341, 118.71584979341198,7.965890950167468, 132.5381592796629,7.87827802321644, 132.60253067125137,10.281943184178024, 132.65537184311873,11.882031670759174, 132.71643351248136,13.481670612045688, 132.78596399321458,15.08079605294659, 132.8642501955938,16.679342783120052, 132.9516210604926,18.27724381519107, 133.1007273920681,20.6755530325605, 125.80577442770728,20.951586405526577, 118.45905289129706,20.91419634363411, 118.50561671550392,19.294663150910917, 118.58545955719772,16.06012687553164, 118.64894991609154,12.824305296420428, 118.6749133178507,11.20599148795448)",COPERNICUS/S3/OLCI/S3B_20220202T013246_20220202T013546,1.64E+12,1.64E+12,1.64E+15,1,NT,11.79794576,"{""type"":""Polygon"",""coordinates"":[[[118.6749133178507,11.205991487954478],[118.69717204680556,9.587451423383412],[118.71584979341198,7.965890950167468],[132.5381592796629,7.878278023216442],[132.60253067125137,10.281943184178024],[132.65537184311873,11.882031670759174],[132.71643351248136,13.48167061204569],[132.78596399321458,15.080796052946594],[132.8642501955938,16.679342783120056],[132.9516210604926,18.27724381519107],[133.1007273920681,20.6755530325605],[125.80577442770728,20.951586405526573],[118.45905289129706,20.914196343634107],[118.50561671550392,19.29466315091092],[118.58545955719772,16.06012687553164],[118.64894991609154,12.824305296420428],[118.6749133178507,11.205991487954478]]]}"
S3B_20170205T015513_20170205T015813,S3B_20220205T015513_20220205T015814,61.52058851,39.58473,14.71238616,S3B_OL_1_EFR____20220205T015513_20220205T015813_20220206T063957_0179_062_174_2700_LN1_O_NT_002,8.0.3,8.0.3,44,426.4857444,0,0,62,0,22,0,descending,4,-0.490110886,19696,EU,Land OLCI Processing and Archiving Centre [LN1],European Space Agency,Cloud Service Provider,OPE,PUG,3.43,1.64E+12,OL_1_EFR___,PASSED,174,88,7.00E-06,0.238023949,S3B,permanent,478950684,"[Oa18_radiance, Oa20_radiance, Oa21_radiance, Oa11_radiance, ndci, sp, turbidity, chla]",<Element>,"LinearRing(127.21665585876687,11.206561892998923, 127.24245660130492,12.854009289622466, 127.30574959330274,16.148075933242822, 127.38559805664414,19.44081963609262, 127.43225688230152,21.08948185633314, 119.96678855124466,21.12032098546812, 112.55916981325028,20.825747529392583, 112.71709970441599,18.387231750496234, 112.80949193238368,16.76247649775073, 112.89215833012628,15.137021825014626, 112.9654579037369,13.510941528168878, 113.02970373170379,11.884307228158777, 113.08516573671756,10.257189184664359, 113.15245340721418,7.812886392374746, 127.17615696402268,7.908136510839723, 127.19459793291118,9.558882647095018, 127.21665585876687,11.206561892998923)",COPERNICUS/S3/OLCI/S3B_20220205T015513_20220205T015813,1.64E+12,1.64E+12,1.64E+15,1,NT,14.53751551,"{""type"":""Polygon"",""coordinates"":[[[127.21665585876687,11.206561892998925],[127.24245660130492,12.854009289622466],[127.30574959330274,16.148075933242822],[127.38559805664414,19.44081963609262],[127.43225688230152,21.08948185633314],[119.96678855124466,21.12032098546812],[112.55916981325028,20.825747529392586],[112.71709970441599,18.387231750496234],[112.8094919323837,16.76247649775073],[112.89215833012628,15.137021825014626],[112.96545790373692,13.510941528168878],[113.0297037317038,11.884307228158777],[113.08516573671756,10.257189184664359],[113.15245340721418,7.812886392374746],[127.17615696402268,7.908136510839723],[127.19459793291118,9.558882647095018],[127.21665585876687,11.206561892998925]]]}"
